QK,ACR,7,56.049,85.1496,"ASHFORD 'E' JN - RAMSGATE VIA CANTERBURY WEST",,1,0,FALSE,,
QK,AGW,8,0,0.1063,"ANGERSTEIN JN - ANGERSTEIN WHARF",,1,0,FALSE,,
QK,AHG,9,2.0968,2.1096,"NINE ELMS JN - LINFORD STREET JN.",,1,0,FALSE,,
QK,APL,10,64.1283,74.0088,"APPLEDORE JN - LYDD TOWN (GOODS LINE)",,1,0,FALSE,,
QK,ATH,11,56.0347,82.0714,"ASHFORD'D' JN - HASTINGS",,1,0,FALSE,,
QK,ATL,12,3.121,7.077,"PECKHAM RYE (ATLANTIC LINE) - BATTERSEA PARK JN",,1,0,FALSE,,
QK,BAY,13,1.0275,1.1386,"BRICKLAYERS ARMS BRANCH (CLOSED BUT PART STILL IN POSITION)",,1,0,FALSE,,
QK,BBJ,14,4.1518,11.1408,"BALHAM JN - BECKENHAM JN",,1,0,FALSE,,
QK,BBR,15,22.077,25.1667,"BARNHAM JN - BOGNOR REGIS",,1,0,FALSE,,
QK,BEX,16,5.1203,15.0792,"ST JOHNS JN - CRAYFORD CREEK JN VIA BEXLEYHEATH",,1,0,FALSE,,
QK,BJN1,17,9.0801,9.154,"BROMLEY JN - NORWOOD JN (UP CRYSTAL PALACE LINE)",,1,0,FALSE,,
QK,BJN2,18,9.1056,9.165,"BROMLEY JN - NORWOOD JN (DOWN CRYSTAL PALACE LINE)",,1,0,FALSE,,
QK,BLI1,19,0,19.0532,"BRIGHTON (WEST COAST) - LITTLEHAMPTON JN",,1,0,FALSE,,
QK,BLI2,20,60.1271,62.0066,"LITTLEHAMPTON JN - LITTLEHAMPTON STN",,1,0,FALSE,,
QK,BME1,21,-0.0066,0.0556,"MINSTER EAST JN - MINSTER SOUTH JN",,1,0,FALSE,,
QK,BME2,22,82.0402,99.0116,"MINSTER SOUTH JN - BUCKLAND JN",,1,0,FALSE,,
QK,BMJ,23,0.1375,1.0374,"BLACKFRIARS JN - METROPOLITAN JN",,1,0,FALSE,,
QK,BNG,24,8.1584,10.1034,"GROVE PARK JN - BROMLEY NORTH",,1,0,FALSE,,
QK,BPJ,131,49.1671,50.079,"LOVERS WALK DEPOT",,1,0,FALSE,,
QK,BSF,25,0.1567,1.1368,"BATTERSEA PIER TO FACTORY JUNCTION",,1,0,FALSE,,
QK,BSP1,26,0.1588,1.1295,"BATTERSEA PIER JN - LONGHEDGE ""A"" JN VIA STEWARTS LANE",,1,0,FALSE,,
QK,BSP2,27,1.1425,2.044,"LONGHEDGE ""B"" JN - POUPARTS JN",,1,0,FALSE,,
QK,BTC,28,7.0292,8.1355,"BLACKHEATH JN - CHARLTON JN",,1,0,FALSE,,
QK,BTH1,29,1.1078,13.099,"SOUTH BERMONDSEY JN - SUTTON JN",,1,0,FALSE,,
QK,BTH2,30,14.1452,17.0726,"SUTTON JN - EPSOM JN",,1,0,FALSE,,
QK,BTH3,31,21.0198,35.0924,"EPSOM JN - HORSHAM JN",,1,0,FALSE,,
QK,BTL,32,0,8.0176,"BRIGHTON (EAST COAST) - LEWES JN",,1,0,FALSE,,
QK,CAT,33,3.0176,10.1606,"BRIXTON JN - SHORTLANDS JN (CATFORD LOOP)",,1,0,FALSE,,
QK,CBM,34,0,0.0836,"CANNON STREET - BOROUGH MARKET JN",,1,0,FALSE,,
QK,CJA1,35,36.0737,37.001,"COPYHOLD - HAYWARDS HEATH (ARDINGLY BRANCH)",,1,0,FALSE,,
QK,CJA2,36,0,1.0308,"COPYHOLD - ARDINGLY",,1,0,FALSE,,
QK,CJL,37,0.1034,0.1472,"LUDGATE JN - LATCHMERE JN NO 2",,1,0,FALSE,,
QK,CKL,38,1.1504,2.1171,"CULVERT ROAD JN - LATCHMERE JN",,1,0,FALSE,,
QK,CLA9,39,54.1661,55.0467,"CHART LEACON ASHFORD DEPOT (ROADS 10 - 18)",,1,0,FALSE,,
QK,CMJ,40,3.0121,6.018,"MITCHAM SOUTH JN - WEST CROYDON",,1,1,FALSE,,
QK,CRA,41,16.0242,16.0894,"CRAYFORD SPUR B JN - CRAYFORD SPUR A JN",,1,0,FALSE,,
QK,CSM1,42,11.0726,11.1562,"CHISLEHURST JN - ST.MARY CRAY (REVERSABLE CHATHAM LOOP)",,1,0,FALSE,,
QK,CSM2,43,11.0722,11.1447,"CHISLEHURST JN - HAWKWOOD JN (UP CHATHAM LOOP CHISLEHURST END)",,1,0,FALSE,,
QK,CSM3,44,11.1522,12.0667,"HAWKWOOD JN - ST. MARY CRAY JN (UP CHATHAM LOOP)",,1,0,FALSE,,
QK,CSW,45,1.0728,1.1322,"METROPOLITAN JN - CANNON STREET SOUTH JN",,1,0,FALSE,,
QK,CYD,46,0,0.1254,"GILLINGHAM - CHATHAM DOCKYARD",,1,0,FALSE,,
QK,ELL1,106,0.025,6.0042,"DALSTON - NEW CROSS GATE",,1,0,FALSE,,
QK,ELL4,132,2.0523,2.0693,"NR / RFL BOUNDARY TO OLD KENT ROAD (FROM SILWOOD JCN)",,1,0,FALSE,,
QK,ESJ,1,22.0462,22.0926,"EBBSFLEET TO SPRINGHEAD JUNCTION",,1,0,FALSE,,
QK,FDM,2,52.0154,77.1656,"FAVERSHAM TO DOVER MARINE JN",,1,0,FALSE,,
QK,FFH1,3,70.1574,71.0494,"FOLKESTONE EAST JN - LIMIT OF HEADSHUNT FOR HBR BRANCH",,1,0,FALSE,,
QK,FFH2,4,71.0174,72.0576,"FOLKESTONE EAST YARD JN - FOLKESTONE HARBOUR",,1,0,FALSE,,
QK,FJL,5,60.0616,60.1271,"FORD JN - LITTLEHAMPTON JN",,1,0,FALSE,,
QK,FJS,6,22.1076,22.132,"FAWKHAM JUNCTION TO SOUTHFLEET",,1,0,FALSE,,
QK,FJS1,133,124.0585,124.0852,FJS1,,1,0,FALSE,,
QK,FLL1,64,0.0085,0.0892,"LONGHEDGE ""A"" JN - FACTORY JN",,1,0,FALSE,,
QK,FLL2,65,1.1295,1.1694,"LONGHEDGE ""A"" JN - LUDGATE LINE SE/SW BOUNDARY",,1,0,FALSE,,
QK,FTL,66,0.0154,0.0962,"FARRINGDON JN <LMR> - BLACKFRIARS <SR>",,1,0,FALSE,,
QK,HDR,67,7.0072,31.0751,"HITHER GREEN JN - DARTFORD - ROCHESTER BRIDGE JN",,1,0,FALSE,,
QK,HDS,134,4.0641,4.0717,"HORNSEY DEPOT SIDINGS",,1,0,FALSE,,
QK,HGG1,68,21.077,30.0836,"HURST GREEN JN - EAST GRINSTEAD",,1,0,FALSE,,
QK,HGP4,129,7.0463,7.0876,"HITHER GREEN YARD LOCO DEPOT",,1,0,TRUE,,
QK,HGP5,69,7.051,7.0814,"HITHER GREEN PRE-ASSEMBLY DEPOT",,1,0,FALSE,,
QK,HGP6,70,7.1191,8.0676,"HITHER GREEN DOWN NETWORKER BERTHING AND WASHERS",,1,0,FALSE,,
QK,HGP7,71,7.1191,8.0755,"HITHER GREEN DOWN YARD FREIGHT SIDINGS",,1,0,FALSE,,
QK,HGP8,72,8.061,8.0747,"GROVE PARK CARRIAGE BERTHING SHED",,1,0,FALSE,,
QK,HGP9,73,7.1191,8.0502,"HITHER GREEN UP NETWORKER BERTHING AND WASHER",,1,0,FALSE,,
QK,HHH,74,0.0506,4.1023,"BLACKFRIARS - HERNE HILL SOUTH JN",,1,0,FALSE,,
QK,HHT,75,4.0033,5.033,"HERNE HILL SOUTH JN - TULSE HILL SOUTH JN",,1,0,FALSE,,
QK,HSE,76,0,0.0352,"DOVER ARCHCLIFFE JN - HAWKESBURY STREET JN",,1,0,FALSE,,
QK,HTG,77,27.0418,38.1012,"HOO JN - GRAIN",,1,0,FALSE,,
QK,KJE1,78,40.1518,50.0631,"KEYMER JN - SITE OF OLD SOUTHERHAM JN (SHORT MP)",,1,0,FALSE,,
QK,KJE2,79,50.088,51.0257,"SITE OF OLD SOUTHERHAM JN (SHORT MP) - SOUTHERHAM JN (NEW)",,1,0,FALSE,,
QK,KJE3,80,9.0289,24,"SOUTHERHAM JN - EASTBOURNE STN",,1,0,FALSE,,
QK,LBC,81,0.0065,2.0233,"LONDON BRIDGE (PLATS. 14 - 16) - BRICKLAYERS ARMS JN (SOUTH LONDON LINE)",,1,0,FALSE,,
QK,LBW,82,0,9.1512,"LONDON BRIDGE (PLATS. 7 - 13) - WINDMILL BRIDGE  JN",,1,0,FALSE,,
QK,LCH,83,5.1584,14.0748,"LEWISHAM EAST JN (LADYWELL LN) - HAYES",,1,0,FALSE,,
QK,LEE,84,0,0.0638,"LEE JN - LEE SPUR JN",,1,0,FALSE,,
QK,LLL,85,6.028,6.0654,"PARKS BRIDGE JN - LADYWELL JN",,1,0,FALSE,,
QK,LOC,86,3.0858,3.1727,"LOUGHBOROUGH JN - CANTERBURY RD JN",,1,0,FALSE,,
QK,LTC,87,3.0737,3.1355,"LOUGHBOROUGH JN - CAMBRIA JN",,1,0,FALSE,,
QK,LTH,88,6.0451,6.088,"TULSE HILL JN (LEIGHAM LINE) - LEIGHAM JN",,1,0,FALSE,,
QK,LVT,89,5.0645,5.121,"TANNERS HILL JN - LEWISHAM VALE JN",,1,0,FALSE,,
QK,MCL,107,0.1276,0.15,"MOORGATE - CARLTON RD JN (MOORGATE LINES)",,1,0,TRUE,,
QK,MSW,90,81.1482,82.0347,"MINSTER WEST JN - MINSTER SOUTH JN",,1,0,FALSE,,
QK,NBB,91,9.1114,10.0209,"NEW BECKENHAM JN - BECKENHAM JN",,1,0,FALSE,,
QK,NCS,92,6.047,6.0952,"COURTHILL LOOP JN NORTH - COURTHILL LOOP JN SOUTH",,1,0,FALSE,,
QK,NFE,93,8.1462,18.125,"NORWOOD JN (WEST CROYDON LINE) - EPSOM DOWNS",,1,0,FALSE,,
QK,NHB,94,56.1226,57.0682,"NEWHAVEN HARBOUR JN - NEWHAVEN HARBOUR",,1,0,FALSE,,
QK,NKL,95,4.049,17.0074,"NORTH KENT EAST JN - DARTFORD JN VIA GREENWICH",,1,0,FALSE,,
QK,NTL,96,6.0218,7.1287,"NUNHEAD JN - LEWISHAM JN (846 & 847PTS) VIA LEWISHAM VALE JN.",,1,0,FALSE,,
QK,NYD,97,10.066,11.088,"NORWOOD YARD & SELHURST WORKSHOP SIDINGS",,1,0,FALSE,,
QK,OJS,98,24.1188,26.1344,"OTFORD JN - SEVENOAKS JN",,1,0,FALSE,,
QK,PAT,99,14.1694,19.1518,"PURLEY - CATERHAM",,1,0,FALSE,,
QK,PPH,100,49.095,51.0054,"PRESTON PARK JN - HOVE",,1,0,FALSE,,
QK,PSF,101,15.016,15.0678,"PERRY STREET FORK JN TO SLADE GREEN JN",,1,0,FALSE,,
QK,PWS1,102,34.1444,44.1342,"PADDOCK WOOD - MAIDSTONE WEST",,1,0,FALSE,,
QK,PWS2,103,31.0017,42.0892,"STROOD JN - MAIDSTONE WEST",,1,0,FALSE,,
QK,RED1,47,14.0527,14.132,"STOATS NEST JN - COULSDON MILEAGE CHANGE",,1,0,FALSE,,
QK,RED2,48,16.099,23,"COULSDON MILEAGE CHANGE - EARLSWOOD JN",,1,0,FALSE,,
QK,REY1,109,0,1,"RAMSGATE EAST YARD SIDINGS 1 to 5",,1,0,FALSE,,
QK,REY2,110,-0.003,1,"RAMSGATE EAST YARD SIDINGS 6 to 25",,1,0,FALSE,,
QK,RNS,108,85.1181,85.1726,"RAMSGATE NEW SIDINGS",,1,0,FALSE,,
QK,RSJ,49,22.1012,33.022,"REDHILL GUILDFORD LINE JN - SHALFORD JN",,1,0,FALSE,,
QK,RTT,50,22.1133,42.0191,"REDHILL TONBRIDGE LINE JN - TONBRIDGE WEST JN",,1,0,FALSE,,
QK,RVC,51,0,0.1042,"RAVENSBOURNE CHORD",,1,0,FALSE,,
QK,SBJ,52,17.0829,58.1698,"SWANLEY JN - ASHFORD 'B' JN (VIA CHARING)",,1,0,FALSE,,
QK,SCC,53,3.066,3.0939,"SHEEPCOTE CURVE (WEST LONDON JN.- LATCHMERE NO 3 JN)",,1,0,FALSE,,
QK,SCP,54,6.0902,7.1338,"SYDENHAM JN - CRYSTAL PALACE TUNNEL JN",,1,0,FALSE,,
QK,SCU1,55,11.0638,46.03,"SOUTH CROYDON JN - UCKFIELD",,1,0,FALSE,,
QK,SEJ1,56,0,0.0498,"SITTINGBOURNE EASTERN JN - SITTINGBOURNE MIDDLE JN",,1,0,FALSE,,
QK,SEJ2,57,44.0272,51.0418,"SITTINGBOURNE MIDDLE JN - SHEERNESS",,1,0,FALSE,,
QK,SLC9,58,1.1144,1.132,"STEWARTS LANE NON-ELECTRIFIED ROADS (BETWEEN_BSF SIDINGS AND SLC ROAD22)",,1,0,FALSE,,
QK,SLJ,59,6.0132,6.0836,"STREATHAM NORTH JN(LOCAL LINES) - STREATHAM SOUTH(LOCAL LINES) JN",,1,0,FALSE,,
QK,SMS1,60,0.0038,3.011,"STREATHAM SOUTH JN - WIMBLEDON ""A"" JN",,1,0,FALSE,,
QK,SMS2,61,7.044,12.0929,"WIMBLEDON ""A"" JN - SUTTON WIMBLEDON LINE JN",,1,0,FALSE,,
QK,SNS,62,6.0345,6.0948,"STREATHAM NORTH JN(MAIN LINE) - STREATHAM SOUTH MAIN LINE JN",,1,0,FALSE,,
QK,SSC,63,7.1268,8.0198,"STREATHAM JN - STREATHAM COMMON JN",,1,0,FALSE,,
QK,STS,111,51.0231,58.1716,"SOUTHERHAM JN - SEAFORD",,1,0,FALSE,,
QK,TAT,112,15.0495,23.0814,"PURLEY (CHIPSTEAD LINE) JN - TATTENHAM CORNER",,1,0,FALSE,,
QK,TBH1,113,29.0594,59.1655,"THREE BRIDGES JN - ARUNDEL JN (NORTH)",,1,0,FALSE,,
QK,TBH2,114,19.007,36.0308,"ARUNDEL JN (SOUTH) - HAVANT JN",,1,0,FALSE,,
QK,TLP1,115,12.0832,13.0636,"BICKLEY JN - PETTS WOOD JN (TONBRIDGE LOOPS)",,1,0,FALSE,,
QK,TLP2,116,12.1086,13.0754,"BICKLEY JN - PETTS WOOD JN (TONBRIDGE SLOW LOOPS)",,1,0,FALSE,,
QK,TML,117,66.0586,67.1298,"CHANNEL TUNNEL CONNECTION - JUNCTION TO MTCE. BOUNDARY WITH EUROTUNNEL",,1,0,FALSE,,
QK,TRL3,135,67.0842,67.1341,"DAGENHAM DOCK TO DOLLANDS MOOR YARD",,1,0,FALSE,,
QK,TRL5,136,23.0267,23.0725,TRL5,,1,0,FALSE,,
QK,TTH,118,29.1119,62.0749,"TONBRIDGE EAST JN - HASTINGS",,1,0,FALSE,,
QK,VIR,119,0,79.0462,"VICTORIA(EASTERN LINES) - RAMSGATE (VIA HERNE HILL & CHATHAM)",,1,0,FALSE,,
QK,VTB1,120,0.0093,10.0066,"VICTORIA - WINDMILL BRIDGE JN (CROYDON)",,1,0,FALSE,,
QK,VTB2,121,9.1512,21.0462,"WINDMILL BRIDGE JN - EARLSWOOD JN VIA QUARRY LINE (END OF VIA Q.L.MILEAGE)",,1,0,FALSE,,
QK,VTB3,122,21.033,50.112,"EARLSWOOD JN - BRIGHTON (ALL MILEAGE MEASURED VIA REDHILL FROM VICTORIA)",,1,0,FALSE,,
QK,WCS,123,9.1012,9.1452,"SELHURST JN - GLOUCESTER ROAD JN",,1,0,FALSE,,
QK,WDS,124,12.044,14.1056,"WOODSIDE - SELSDON (CLOSED LINE) USED AS SIDING (14.0022Y TO 14.1056Y)",,1,0,FALSE,,
QK,WJB,125,20.0885,32.1672,"WILLINGDON JN - BOPEEP JN",,1,0,FALSE,,
QK,WLL,126,0,5.143,"FALCON JN (CLAPHAM CTL)<SR> - WILLESDEN W LONDON JN <LM>(WEST LONDON LINE)",,1,0,FALSE,,
QK,WLL9,127,0,0.0342,"NORTH POLE CHANNEL TUNNEL CARRIAGE SERVICING DEPOT",,1,0,FALSE,,
QK,WMS,128,43.1532,44.0273,"SITTINGBOURNE WESTERN JN - MIDDLE JN",,1,0,FALSE,,
QK,WTH,104,6.0334,6.0902,"TULSE HILL JN (NORWOOD LINE) - WEST NORWOOD JN",,1,0,FALSE,,
QK,XRS,130,7.0623,16.0195,"STEPNEY GREEN JUNCTION TO ALSIKE ROAD JUNCTION",,1,0,FALSE,,
QK,XTD,105,-0.003,76.0799,"CHARING X - DOVER WESTERN DOCKS (VIA TONBRIDGE)",,1,0,FALSE,,
